poll_id,question_id,race_id,cycle,location,type_simple,race,pollster,pollster_rating_id,aapor_roper,inactive,methodology,transparency_score,partisan,polldate,electiondate,time_to_election,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand1_actual,cand2_name,cand2_id,cand2_party,cand2_pct,cand2_actual,margin_poll,margin_actual
32837,82031,4703,2010,NH-2,House-G,2010_House-G_NH-2,University of New Hampshire Survey Center,357,TRUE,FALSE,Live Phone,10,NA,2010-10-29,2010-11-02,4,451,Ann McLane Kuster,10877,DEM,43,46.76337447643804,Charles Bass,10878,REP,40,48.343518959508245,3,-1.5801444830702067
51932,82040,4704,2010,NJ-1,House-G,2010_House-G_NJ-1,Zogby Analytics,395,FALSE,FALSE,Live Phone,5,NA,2010-09-22,2010-11-02,41,400,Robert E. Andrews,10879,DEM,59,63.19361490963766,Dale Mark Glading,10880,REP,24,34.80302138862641,35,28.390593521011247
51931,82039,4704,2010,NJ-1,House-G,2010_House-G_NJ-1,Zogby Analytics,395,FALSE,FALSE,Live Phone,5,NA,2010-10-20,2010-11-02,13,400,Robert E. Andrews,10879,DEM,63,63.19361490963766,Dale Mark Glading,10880,REP,22,34.80302138862641,41,28.390593521011247
51932,82042,4705,2010,NJ-2,House-G,2010_House-G_NJ-2,Zogby Analytics,395,FALSE,FALSE,Live Phone,5,NA,2010-09-22,2010-11-02,41,400,Gary S. Stein,10881,DEM,25,30.929870751555764,Frank A. LoBiondo,10882,REP,59,65.49784585926281,-34,-34.56797510770704
51931,82041,4705,2010,NJ-2,House-G,2010_House-G_NJ-2,Zogby Analytics,395,FALSE,FALSE,Live Phone,5,NA,2010-10-20,2010-11-02,13,400,Gary S. Stein,10881,DEM,20,30.929870751555764,Frank A. LoBiondo,10882,REP,57,65.49784585926281,-37,-34.56797510770704
51932,82050,4706,2010,NJ-3,House-G,2010_House-G_NJ-3,Zogby Analytics,395,FALSE,FALSE,Live Phone,6,NA,2010-09-22,2010-11-02,41,401,John H. Adler,10883,DEM,38,47.32080850078753,Jon Runyan,10884,REP,30,50.02746142917448,8,-2.7066529283869514
51936,148657,4706,2010,NJ-3,House-G,2010_House-G_NJ-3,Rutgers University Eagleton Center for Public Interest Polling,295,TRUE,FALSE,NA,8,NA,2010-09-25,2010-11-02,38,334,John H. Adler,10883,DEM,41,47.32080850078753,Jon Runyan,10884,REP,39,50.02746142917448,2,-2.7066529283869514
51935,82047,4706,2010,NJ-3,House-G,2010_House-G_NJ-3,Monmouth University Polling Institute,215,TRUE,FALSE,NA,8,NA,2010-09-26,2010-11-02,37,400,John H. Adler,10883,DEM,42,47.32080850078753,Jon Runyan,10884,REP,39,50.02746142917448,3,-2.7066529283869514
51931,82046,4706,2010,NJ-3,House-G,2010_House-G_NJ-3,Zogby Analytics,395,FALSE,FALSE,Live Phone,5,NA,2010-10-20,2010-11-02,13,600,John H. Adler,10883,DEM,37,47.32080850078753,Jon Runyan,10884,REP,40,50.02746142917448,-3,-2.7066529283869514
51934,82044,4706,2010,NJ-3,House-G,2010_House-G_NJ-3,Rutgers University Eagleton Center for Public Interest Polling,295,TRUE,FALSE,Live Phone,6,NA,2010-10-23,2010-11-02,10,292,John H. Adler,10883,DEM,46,47.32080850078753,Jon Runyan,10884,REP,45,50.02746142917448,1,-2.7066529283869514
51933,82043,4706,2010,NJ-3,House-G,2010_House-G_NJ-3,Monmouth University Polling Institute,215,TRUE,FALSE,IVR,8,NA,2010-10-24,2010-11-02,9,442.5,John H. Adler,10883,DEM,43,47.32080850078753,Jon Runyan,10884,REP,48,50.02746142917448,-5,-2.7066529283869514
51940,82055,4709,2010,NJ-6,House-G,2010_House-G_NJ-6,Monmouth University Polling Institute,215,TRUE,FALSE,NA,6,NA,2010-10-04,2010-11-02,29,643,Frank Pallone Jr.,10885,DEM,53,54.745359543504705,Anna C. Little,10886,REP,41,43.70715345244618,12,11.038206091058527
51939,82054,4709,2010,NJ-6,House-G,2010_House-G_NJ-6,National Research,225,FALSE,FALSE,NA,5,REP,2010-10-05,2010-11-02,28,300,Frank Pallone Jr.,10885,DEM,44,54.745359543504705,Anna C. Little,10886,REP,43,43.70715345244618,1,11.038206091058527
51933,82053,4709,2010,NJ-6,House-G,2010_House-G_NJ-6,Monmouth University Polling Institute,215,TRUE,FALSE,IVR,8,NA,2010-10-24,2010-11-02,9,647,Frank Pallone Jr.,10885,DEM,52,54.745359543504705,Anna C. Little,10886,REP,45,43.70715345244618,7,11.038206091058527
51944,82059,4715,2010,NJ-12,House-G,2010_House-G_NJ-12,Monmouth University Polling Institute,215,TRUE,FALSE,NA,6,NA,2010-10-11,2010-11-02,22,630,Rush Holt,10889,DEM,51,53.04555837687865,Scott M. Sipprelle,10890,REP,46,45.89856962186645,5,7.146988755012202
51943,82058,4715,2010,NJ-12,House-G,2010_House-G_NJ-12,Monmouth University Polling Institute,215,TRUE,FALSE,IVR,10,NA,2010-10-26,2010-11-02,7,442.5,Rush Holt,10889,DEM,51,53.04555837687865,Scott M. Sipprelle,10890,REP,43,45.89856962186645,8,7.146988755012202
51948,82063,4717,2010,NM-1,House-G,2010_House-G_NM-1,Public Policy Polling,263,FALSE,FALSE,NA,4,NA,2010-09-25,2010-11-02,38,540,Martin Heinrich,10891,DEM,50,51.80252052260377,Jonathan L. Barela,10892,REP,43,48.19747947739623,7,3.6050410452075425
51947,82062,4717,2010,NM-1,House-G,2010_House-G_NM-1,Research & Polling Inc.,280,FALSE,FALSE,NA,4,NA,2010-09-29,2010-11-02,34,403,Martin Heinrich,10891,DEM,48,51.80252052260377,Jonathan L. Barela,10892,REP,41,48.19747947739623,7,3.6050410452075425
73913,138680,4717,2010,NM-1,House-G,2010_House-G_NM-1,ccAdvertising,396,FALSE,TRUE,IVR,5,NA,2010-10-18,2010-11-02,15,442.5,Martin Heinrich,10891,DEM,39.9,51.80252052260377,Jonathan L. Barela,10892,REP,47.4,48.19747947739623,-7.5,3.6050410452075425
51946,82061,4717,2010,NM-1,House-G,2010_House-G_NM-1,Public Opinion Strategies,260,TRUE,FALSE,Live Phone,2,REP,2010-10-24,2010-11-02,9,400,Martin Heinrich,10891,DEM,47,51.80252052260377,Jonathan L. Barela,10892,REP,49,48.19747947739623,-2,3.6050410452075425
51945,82060,4717,2010,NM-1,House-G,2010_House-G_NM-1,Research & Polling Inc.,280,FALSE,FALSE,Live Phone,4,NA,2010-10-27,2010-11-02,6,400,Martin Heinrich,10891,DEM,46,51.80252052260377,Jonathan L. Barela,10892,REP,49,48.19747947739623,-3,3.6050410452075425
51957,82075,4718,2010,NM-2,House-G,2010_House-G_NM-2,Impact Research,14,FALSE,FALSE,NA,1,DEM,2010-09-08,2010-11-02,55,400,Harry Teague,10893,DEM,51,44.59681552299998,Stevan Pearce,10894,REP,44,55.403184477000025,7,-10.806368954000042
51948,82074,4718,2010,NM-2,House-G,2010_House-G_NM-2,Public Policy Polling,263,FALSE,FALSE,NA,3,NA,2010-09-25,2010-11-02,38,540,Harry Teague,10893,DEM,47,44.59681552299998,Stevan Pearce,10894,REP,48,55.403184477000025,-1,-10.806368954000042
51956,82072,4718,2010,NM-2,House-G,2010_House-G_NM-2,PSB Research,250,FALSE,FALSE,NA,5,NA,2010-09-29,2010-11-02,34,401,Harry Teague,10893,DEM,42,44.59681552299998,Stevan Pearce,10894,REP,46,55.403184477000025,-4,-10.806368954000042
51947,82073,4718,2010,NM-2,House-G,2010_House-G_NM-2,Research & Polling Inc.,280,FALSE,FALSE,NA,4,NA,2010-09-29,2010-11-02,34,402,Harry Teague,10893,DEM,44,44.59681552299998,Stevan Pearce,10894,REP,45,55.403184477000025,-1,-10.806368954000042
73913,138681,4718,2010,NM-2,House-G,2010_House-G_NM-2,ccAdvertising,396,FALSE,TRUE,IVR,5,NA,2010-10-18,2010-11-02,15,442.5,Harry Teague,10893,DEM,29.4,44.59681552299998,Stevan Pearce,10894,REP,49.5,55.403184477000025,-20.1,-10.806368954000042
51955,82071,4718,2010,NM-2,House-G,2010_House-G_NM-2,Tarrance Group,333,FALSE,FALSE,Live Phone,1,REP,2010-10-19,2010-11-02,14,350,Harry Teague,10893,DEM,41,44.59681552299998,Stevan Pearce,10894,REP,50,55.403184477000025,-9,-10.806368954000042
51945,82070,4718,2010,NM-2,House-G,2010_House-G_NM-2,Research & Polling Inc.,280,FALSE,FALSE,Live Phone,4,NA,2010-10-27,2010-11-02,6,402,Harry Teague,10893,DEM,45,44.59681552299998,Stevan Pearce,10894,REP,48,55.403184477000025,-3,-10.806368954000042
51948,82080,4719,2010,NM-3,House-G,2010_House-G_NM-3,Public Policy Polling,263,FALSE,FALSE,NA,4,NA,2010-09-25,2010-11-02,38,540,Ben Ray Luján,10895,DEM,49,56.98526095934303,Thomas E. Mullins,10896,REP,43,43.01473904065697,6,13.97052191868606
73914,138682,4720,2010,NY-1,House-G,2010_House-G_NY-1,ccAdvertising,396,FALSE,TRUE,NA,5,NA,2010-10-04,2010-11-02,29,442.5,Timothy H. Bishop,10899,DEM,40.3,48.66960055839649,Randolph Altschuler,10900,REP,40.1,38.76103303350874,0.19999999999999574,9.90856752488775
51965,82091,4720,2010,NY-1,House-G,2010_House-G_NY-1,Siena College,305,TRUE,FALSE,NA,6,NA,2010-10-08,2010-11-02,25,615,Timothy H. Bishop,10899,DEM,51,48.66960055839649,Randolph Altschuler,10900,REP,39,38.76103303350874,12,9.90856752488775
51968,82094,4723,2010,NY-4,House-G,2010_House-G_NY-4,McLaughlin & Associates,203,FALSE,FALSE,NA,3,REP,2010-10-06,2010-11-02,27,300,Carolyn McCarthy,10902,DEM,46,53.60646343608336,Francis X. Becker,10901,REP,45,39.33152910872439,1,14.27493432735897
51970,82096,4732,2010,NY-13,House-G,2010_House-G_NY-13,Global Strategy Group,118,FALSE,FALSE,NA,1,DEM,2010-09-21,2010-11-02,42,500,Michael E. McMahon,10904,DEM,51,46.2412308066897,Michael G. Grimm,10903,REP,33,42.47333099995434,18,3.7678998067353575
51977,82103,4738,2010,NY-19,House-G,2010_House-G_NY-19,Public Policy Polling,263,FALSE,FALSE,NA,4,NA,2010-09-11,2010-11-02,52,602,John Hall,10905,DEM,42,45.78053008742085,Nan Hayworth,10906,REP,44,41.13044526230891,-2,4.650084825111939
73914,138683,4738,2010,NY-19,House-G,2010_House-G_NY-19,ccAdvertising,396,FALSE,TRUE,NA,5,NA,2010-10-04,2010-11-02,29,442.5,John Hall,10905,DEM,37.7,45.78053008742085,Nan Hayworth,10906,REP,38.3,41.13044526230891,-0.5999999999999943,4.650084825111939
51976,82102,4738,2010,NY-19,House-G,2010_House-G_NY-19,Iona University Political Science Department,152,FALSE,TRUE,NA,5,NA,2010-10-06,2010-11-02,27,800,John Hall,10905,DEM,42,45.78053008742085,Nan Hayworth,10906,REP,42,41.13044526230891,0,4.650084825111939
51975,82101,4738,2010,NY-19,House-G,2010_House-G_NY-19,Siena College,305,TRUE,FALSE,NA,6,NA,2010-10-07,2010-11-02,26,610,John Hall,10905,DEM,43,45.78053008742085,Nan Hayworth,10906,REP,46,41.13044526230891,-3,4.650084825111939
51974,82100,4738,2010,NY-19,House-G,2010_House-G_NY-19,PSB Research,250,FALSE,FALSE,Live Phone,5,NA,2010-10-13,2010-11-02,20,416,John Hall,10905,DEM,43,45.78053008742085,Nan Hayworth,10906,REP,43,41.13044526230891,0,4.650084825111939
51973,82099,4738,2010,NY-19,House-G,2010_House-G_NY-19,Monmouth University Polling Institute,215,TRUE,FALSE,IVR,7,NA,2010-10-17,2010-11-02,16,636,John Hall,10905,DEM,49,45.78053008742085,Nan Hayworth,10906,REP,48,41.13044526230891,1,4.650084825111939
51972,82098,4738,2010,NY-19,House-G,2010_House-G_NY-19,Iona University Political Science Department,152,FALSE,TRUE,IVR,4,NA,2010-10-20,2010-11-02,13,601,John Hall,10905,DEM,43,45.78053008742085,Nan Hayworth,10906,REP,44,41.13044526230891,-1,4.650084825111939
51971,82097,4738,2010,NY-19,House-G,2010_House-G_NY-19,Siena College,305,TRUE,FALSE,Live Phone,6,NA,2010-10-25,2010-11-02,8,651,John Hall,10905,DEM,47,45.78053008742085,Nan Hayworth,10906,REP,46,41.13044526230891,1,4.650084825111939
51982,82108,4739,2010,NY-20,House-G,2010_House-G_NY-20,Siena College,305,TRUE,FALSE,NA,6,NA,2010-09-13,2010-11-02,50,603,Scott Murphy,10907,DEM,54,43.74550594849,Christopher P. Gibson,10908,REP,37,45.2726663616159,17,-1.5271604131258982
51981,82107,4739,2010,NY-20,House-G,2010_House-G_NY-20,Public Opinion Strategies,260,TRUE,FALSE,NA,2,NA,2010-09-27,2010-11-02,36,400,Scott Murphy,10907,DEM,42,43.74550594849,Christopher P. Gibson,10908,REP,38,45.2726663616159,4,-1.5271604131258982
51980,82106,4739,2010,NY-20,House-G,2010_House-G_NY-20,Grove Insight,129,FALSE,TRUE,NA,5,DEM,2010-09-29,2010-11-02,34,400,Scott Murphy,10907,DEM,51,43.74550594849,Christopher P. Gibson,10908,REP,38,45.2726663616159,13,-1.5271604131258982
51979,82105,4739,2010,NY-20,House-G,2010_House-G_NY-20,Public Opinion Strategies,260,TRUE,FALSE,Live Phone,1,REP,2010-10-17,2010-11-02,16,400,Scott Murphy,10907,DEM,42,43.74550594849,Christopher P. Gibson,10908,REP,44,45.2726663616159,-2,-1.5271604131258982
51978,82104,4739,2010,NY-20,House-G,2010_House-G_NY-20,Siena College,305,TRUE,FALSE,Live Phone,6,NA,2010-10-24,2010-11-02,9,676,Scott Murphy,10907,DEM,42,43.74550594849,Christopher P. Gibson,10908,REP,51,45.2726663616159,-9,-1.5271604131258982
51985,82111,4741,2010,NY-22,House-G,2010_House-G_NY-22,Magellan Strategies,179,FALSE,FALSE,IVR,3,REP,2010-10-19,2010-11-02,14,442.5,Maurice D. Hinchey,10909,DEM,43,51.025041632619285,George K. Phillips,10910,REP,43,39.076738485089834,0,11.948303147529451
51984,82110,4741,2010,NY-22,House-G,2010_House-G_NY-22,Abacus Associates,6,FALSE,TRUE,Live Phone,5,DEM,2010-10-20,2010-11-02,13,403,Maurice D. Hinchey,10909,DEM,51,51.025041632619285,George K. Phillips,10910,REP,34,39.076738485089834,17,11.948303147529451
51987,82114,4742,2010,NY-23,House-G,2010_House-G_NY-23,Public Opinion Strategies,260,TRUE,FALSE,NA,1,REP,2010-09-22,2010-11-02,41,400,William L. Owens,10911,DEM,37,45.0561613062298,Matthew A. Doheny,10912,REP,51,40.35176154731248,-14,4.704399758917319
51986,82113,4742,2010,NY-23,House-G,2010_House-G_NY-23,Siena College,305,TRUE,FALSE,NA,6,NA,2010-10-06,2010-11-02,27,607,William L. Owens,10911,DEM,44,45.0561613062298,Matthew A. Doheny,10912,REP,39,40.35176154731248,5,4.704399758917319
51971,82112,4742,2010,NY-23,House-G,2010_House-G_NY-23,Siena College,305,TRUE,FALSE,Live Phone,6,NA,2010-10-25,2010-11-02,8,623,William L. Owens,10911,DEM,40,45.0561613062298,Matthew A. Doheny,10912,REP,37,40.35176154731248,3,4.704399758917319
51988,82118,4743,2010,NY-24,House-G,2010_House-G_NY-24,Siena College,305,TRUE,FALSE,NA,6,NA,2010-09-14,2010-11-02,49,605,Michael A. Arcuri,10913,DEM,48,45.25454389704363,Richard L. Hanna,10914,REP,40,43.18503625543579,8,2.069507641607842
73914,138684,4743,2010,NY-24,House-G,2010_House-G_NY-24,ccAdvertising,396,FALSE,TRUE,NA,5,NA,2010-10-04,2010-11-02,29,442.5,Michael A. Arcuri,10913,DEM,35.6,45.25454389704363,Richard L. Hanna,10914,REP,38.4,43.18503625543579,-2.799999999999997,2.069507641607842
51974,82117,4743,2010,NY-24,House-G,2010_House-G_NY-24,PSB Research,250,FALSE,FALSE,Live Phone,4,NA,2010-10-13,2010-11-02,20,400,Michael A. Arcuri,10913,DEM,47,45.25454389704363,Richard L. Hanna,10914,REP,37,43.18503625543579,10,2.069507641607842
51978,82116,4743,2010,NY-24,House-G,2010_House-G_NY-24,Siena College,305,TRUE,FALSE,Live Phone,6,NA,2010-10-24,2010-11-02,9,632,Michael A. Arcuri,10913,DEM,48,45.25454389704363,Richard L. Hanna,10914,REP,43,43.18503625543579,5,2.069507641607842
51991,82121,4744,2010,NY-25,House-G,2010_House-G_NY-25,McLaughlin & Associates,203,FALSE,FALSE,NA,1,REP,2010-10-04,2010-11-02,29,400,Daniel B. Maffei,10915,DEM,39,48.21323389591537,Ann Marie Buerkle,10916,REP,40,37.743549785959104,-1,10.469684109956269
51990,82120,4744,2010,NY-25,House-G,2010_House-G_NY-25,Siena College,305,TRUE,FALSE,NA,7,NA,2010-10-11,2010-11-02,22,623,Daniel B. Maffei,10915,DEM,51,48.21323389591537,Ann Marie Buerkle,10916,REP,39,37.743549785959104,12,10.469684109956269
51994,82125,4748,2010,NY-29,House-G,2010_House-G_NY-29,Siena College,305,TRUE,FALSE,NA,6,NA,2010-09-15,2010-11-02,48,613,Matthew Zeller,10917,DEM,30,40.971234147850296,Thomas Reed,10918,REP,44,44.33462609150824,-14,-3.3633919436579447
63997,117784,4750,2010,NC-2,House-G,2010_House-G_NC-2,ccAdvertising,396,FALSE,TRUE,IVR,4,NA,2010-10-14,2010-11-02,19,2218,Bob R. Etheridge,10860,DEM,31.5,48.68580522094702,Renee L. Ellmers,10861,REP,49.5,49.467261057889914,-18,-0.7814558369428966
51897,81990,4750,2010,NC-2,House-G,2010_House-G_NC-2,SurveyUSA,325,FALSE,FALSE,IVR,6,NA,2010-10-23,2010-11-02,10,400,Bob R. Etheridge,10860,DEM,41,48.68580522094702,Renee L. Ellmers,10861,REP,46,49.467261057889914,-5,-0.7814558369428966
51901,81994,4755,2010,NC-7,House-G,2010_House-G_NC-7,SurveyUSA,325,FALSE,FALSE,NA,7,NA,2010-09-25,2010-11-02,38,450,Mike McIntyre,10865,DEM,45,53.68113620839908,Ilario Gregory Pantano,10866,REP,46,46.31886379160091,-1,7.36227241679817
51900,81993,4755,2010,NC-7,House-G,2010_House-G_NC-7,Grove Insight,129,FALSE,TRUE,NA,5,DEM,2010-10-04,2010-11-02,29,400,Mike McIntyre,10865,DEM,52,53.68113620839908,Ilario Gregory Pantano,10866,REP,41,46.31886379160091,11,7.36227241679817
63997,117785,4755,2010,NC-7,House-G,2010_House-G_NC-7,ccAdvertising,396,FALSE,TRUE,IVR,3,NA,2010-10-14,2010-11-02,19,2477,Mike McIntyre,10865,DEM,43.5,53.68113620839908,Ilario Gregory Pantano,10866,REP,40.7,46.31886379160091,2.799999999999997,7.36227241679817
51903,81996,4756,2010,NC-8,House-G,2010_House-G_NC-8,SurveyUSA,325,FALSE,FALSE,NA,6,NA,2010-10-02,2010-11-02,31,450,Lawrence Webb Kissell,10867,DEM,46,53.01895581753682,Harold Johnson,10868,REP,45,43.67422749369931,1,9.344728323837508
63997,117786,4756,2010,NC-8,House-G,2010_House-G_NC-8,ccAdvertising,396,FALSE,TRUE,IVR,4,NA,2010-10-14,2010-11-02,19,1785,Lawrence Webb Kissell,10867,DEM,41.4,53.01895581753682,Harold Johnson,10868,REP,39.3,43.67422749369931,2.1000000000000014,9.344728323837508
51910,82003,4759,2010,NC-11,House-G,2010_House-G_NC-11,GQR,126,TRUE,FALSE,NA,3,DEM,2010-10-05,2010-11-02,28,413,Joseph Heath Shuler,10869,DEM,54,54.343999900609184,Jeff Miller,10870,REP,41,45.656000099390816,13,8.687999801218368
63997,117783,4759,2010,NC-11,House-G,2010_House-G_NC-11,ccAdvertising,396,FALSE,TRUE,IVR,4,NA,2010-10-14,2010-11-02,19,2848,Joseph Heath Shuler,10869,DEM,40.4,54.343999900609184,Jeff Miller,10870,REP,39.9,45.656000099390816,0.5,8.687999801218368
51909,82002,4759,2010,NC-11,House-G,2010_House-G_NC-11,GQR,126,TRUE,FALSE,Live Phone,3,DEM,2010-10-18,2010-11-02,15,401,Joseph Heath Shuler,10869,DEM,54,54.343999900609184,Jeff Miller,10870,REP,39,45.656000099390816,15,8.687999801218368
51917,82011,4762,2010,ND-1,House-G,2010_House-G_ND-1,Garin-Hart-Yang Research Group,113,FALSE,FALSE,NA,1,DEM,2010-09-11,2010-11-02,52,501,Earl Pomeroy,10872,DEM,46,45.079206580238974,Rick Berg,10871,REP,44,54.920793419761026,2,-9.841586839522051
32387,82010,4762,2010,ND-1,House-G,2010_House-G_ND-1,Scott Rasmussen (Rasmussen Reports),776,FALSE,TRUE,IVR,3,NA,2010-09-20,2010-11-02,43,500,Earl Pomeroy,10872,DEM,45,45.079206580238974,Rick Berg,10871,REP,48,54.920793419761026,-3,-9.841586839522051
51915,82008,4762,2010,ND-1,House-G,2010_House-G_ND-1,Scott Rasmussen (Rasmussen Reports),776,FALSE,TRUE,IVR,3,NA,2010-10-18,2010-11-02,15,500,Earl Pomeroy,10872,DEM,42,45.079206580238974,Rick Berg,10871,REP,52,54.920793419761026,-10,-9.841586839522051
51916,82009,4762,2010,ND-1,House-G,2010_House-G_ND-1,PSB Research,250,FALSE,FALSE,Live Phone,5,NA,2010-10-18,2010-11-02,15,398,Earl Pomeroy,10872,DEM,45,45.079206580238974,Rick Berg,10871,REP,44,54.920793419761026,1,-9.841586839522051
51914,82007,4762,2010,ND-1,House-G,2010_House-G_ND-1,Public Opinion Strategies,260,TRUE,FALSE,Live Phone,2,REP,2010-10-24,2010-11-02,9,400,Earl Pomeroy,10872,DEM,42,45.079206580238974,Rick Berg,10871,REP,51,54.920793419761026,-9,-9.841586839522051
51996,82127,4763,2010,OH-1,House-G,2010_House-G_OH-1,SurveyUSA,325,FALSE,FALSE,NA,8,NA,2010-09-28,2010-11-02,35,594,Steven L. Driehaus,10919,DEM,41,45.986958981331696,Steve Chabot,10920,REP,53,51.494159330680134,-12,-5.507200349348437
52002,82133,4768,2010,OH-6,House-G,2010_House-G_OH-6,Public Opinion Strategies,260,TRUE,FALSE,NA,1,REP,2010-10-03,2010-11-02,30,400,Charles A. Wilson,10922,DEM,44,45.152863918278,Bill Johnson,10921,REP,46,50.18606348048158,-2,-5.033199562203578
32865,117790,4775,2010,OH-13,House-G,2010_House-G_OH-13,ccAdvertising,396,FALSE,TRUE,IVR,5,NA,2010-10-19,2010-11-02,14,1772,Betty Sutton,10928,DEM,39.3,55.732198730608474,Tom Ganley,10927,REP,34.4,44.267801269391526,4.899999999999999,11.464397461216947
52008,82141,4777,2010,OH-15,House-G,2010_House-G_OH-15,PSB Research,250,FALSE,FALSE,NA,5,NA,2010-09-29,2010-11-02,34,404,Mary Jo Kilroy,10929,DEM,38,41.28678670510798,Steve Stivers,10930,REP,47,54.15828029520028,-9,-12.8714935900923
52010,82144,4778,2010,OH-16,House-G,2010_House-G_OH-16,PSB Research,250,FALSE,FALSE,NA,5,NA,2010-09-26,2010-11-02,37,401,John A. Boccieri,10931,DEM,39,41.26203227989843,Jim Renacci,10932,REP,42,52.0821125026688,-3,-10.820080222770372
32865,117792,4778,2010,OH-16,House-G,2010_House-G_OH-16,ccAdvertising,396,FALSE,TRUE,IVR,5,NA,2010-10-19,2010-11-02,14,2715,John A. Boccieri,10931,DEM,31.5,41.26203227989843,Jim Renacci,10932,REP,45.9,52.0821125026688,-14.399999999999999,-10.820080222770372
32865,117793,4780,2010,OH-18,House-G,2010_House-G_OH-18,ccAdvertising,396,FALSE,TRUE,IVR,3,NA,2010-10-19,2010-11-02,14,2291,Zachary T. Space,10934,DEM,33.4,40.48975171473266,Bob Gibbs,10933,REP,46.5,53.86165817656733,-13.100000000000001,-13.37190646183467
32867,117777,4786,2010,OR-1,House-G,2010_House-G_OR-1,ccAdvertising,396,FALSE,TRUE,IVR,4,NA,2010-10-13,2010-11-02,20,2065,David Wu,10937,DEM,44.7,54.7463546698804,Robert Y. Cornilles,10938,REP,38.3,41.94408502299349,6.400000000000006,12.802269646886906
52017,82151,4786,2010,OR-1,House-G,2010_House-G_OR-1,SurveyUSA,325,FALSE,FALSE,IVR,8,NA,2010-10-17,2010-11-02,16,602,David Wu,10937,DEM,51,54.7463546698804,Robert Y. Cornilles,10938,REP,42,41.94408502299349,9,12.802269646886906
52016,82150,4786,2010,OR-1,House-G,2010_House-G_OR-1,Elway Research,87,FALSE,FALSE,Live Phone,5,NA,2010-10-20,2010-11-02,13,400,David Wu,10937,DEM,51,54.7463546698804,Robert Y. Cornilles,10938,REP,38,41.94408502299349,13,12.802269646886906
52192,82353,4789,2010,OR-4,House-G,2010_House-G_OR-4,WPA Intelligence,383,FALSE,FALSE,NA,4,REP,2010-10-04,2010-11-02,29,300,Peter A. DeFazio,10939,DEM,48,54.49250466361575,Arthur Robinson,10940,REP,42,43.575282165528165,6,10.917222498087582
52019,82153,4789,2010,OR-4,House-G,2010_House-G_OR-4,Grove Insight,129,FALSE,TRUE,Live Phone,4,DEM,2010-10-11,2010-11-02,22,400,Peter A. DeFazio,10939,DEM,53,54.49250466361575,Arthur Robinson,10940,REP,39,43.575282165528165,14,10.917222498087582
52022,82157,4790,2010,OR-5,House-G,2010_House-G_OR-5,Grove Insight,129,FALSE,TRUE,NA,5,DEM,2010-09-08,2010-11-02,55,400,Kurt Schrader,10941,DEM,42,51.24878330911707,L. Scott Bruun,10942,REP,29,45.95670696440914,13,5.2920763447079295
52021,82156,4790,2010,OR-5,House-G,2010_House-G_OR-5,Moore Information Group,217,FALSE,FALSE,Live Phone,1,REP,2010-10-11,2010-11-02,22,300,Kurt Schrader,10941,DEM,40,51.24878330911707,L. Scott Bruun,10942,REP,44,45.95670696440914,-4,5.2920763447079295
32867,117779,4790,2010,OR-5,House-G,2010_House-G_OR-5,ccAdvertising,396,FALSE,TRUE,IVR,4,NA,2010-10-13,2010-11-02,20,2375,Kurt Schrader,10941,DEM,40.8,51.24878330911707,L. Scott Bruun,10942,REP,37.8,45.95670696440914,3,5.2920763447079295
52020,82155,4790,2010,OR-5,House-G,2010_House-G_OR-5,SurveyUSA,325,FALSE,FALSE,IVR,7,NA,2010-10-18,2010-11-02,15,601,Kurt Schrader,10941,DEM,41,51.24878330911707,L. Scott Bruun,10942,REP,51,45.95670696440914,-10,5.2920763447079295
52016,82154,4790,2010,OR-5,House-G,2010_House-G_OR-5,Elway Research,87,FALSE,FALSE,Live Phone,5,NA,2010-10-20,2010-11-02,13,400,Kurt Schrader,10941,DEM,50,51.24878330911707,L. Scott Bruun,10942,REP,38,45.95670696440914,12,5.2920763447079295
52028,82163,4793,2010,PA-3,House-G,2010_House-G_PA-3,Franklin & Marshall College Center for Opinion Research,106,TRUE,FALSE,NA,9,NA,2010-09-16,2010-11-02,47,418,Kathy Dahlkemper,10943,DEM,38,44.27758386320973,Mike Kelly,10944,REP,44,55.722416136790265,-6,-11.444832273580538
52027,82162,4793,2010,PA-3,House-G,2010_House-G_PA-3,PSB Research,250,FALSE,FALSE,NA,6,NA,2010-09-26,2010-11-02,37,401,Kathy Dahlkemper,10943,DEM,36,44.27758386320973,Mike Kelly,10944,REP,49,55.722416136790265,-13,-11.444832273580538
52026,82161,4793,2010,PA-3,House-G,2010_House-G_PA-3,Mercyhurst University Center for Applied Politics,422,FALSE,TRUE,NA,5,NA,2010-09-28,2010-11-02,35,634,Kathy Dahlkemper,10943,DEM,37,44.27758386320973,Mike Kelly,10944,REP,44,55.722416136790265,-7,-11.444832273580538
32870,138685,4793,2010,PA-3,House-G,2010_House-G_PA-3,ccAdvertising,396,FALSE,TRUE,NA,5,NA,2010-10-07,2010-11-02,26,442.5,Kathy Dahlkemper,10943,DEM,33.7,44.27758386320973,Mike Kelly,10944,REP,47.5,55.722416136790265,-13.799999999999997,-11.444832273580538
