"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","cycle","office_type","seat_name","seat_number","election_date","stage","party","pct","answer","candidate_name","candidate_id","race_id","nationwide_match","ranked_choice_reallocated","hypothetical"
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"dc5fb9d4-a823-4acf-9a64-41ae8ca73aaa",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","NONE",2,"none","None","ced64504-ea85-431b-9ecb-0d80a9393e6f","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"dc5fb9d4-a823-4acf-9a64-41ae8ca73aaa",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","NONE",2,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"dc5fb9d4-a823-4acf-9a64-41ae8ca73aaa",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",6,"Fishback","James Fishback","a00c458c-1888-4214-a351-2c2ae8bd6b67","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"dc5fb9d4-a823-4acf-9a64-41ae8ca73aaa",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",4,"Collins (Jay)","Jay Collins","f1798513-f5e0-4788-8fea-b85d8ed1b1c5","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"dc5fb9d4-a823-4acf-9a64-41ae8ca73aaa",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",1,"Renner","Paul Renner","53e22466-dec6-40fd-bdb9-a7e0aa959557","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"dc5fb9d4-a823-4acf-9a64-41ae8ca73aaa",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",31,"Donalds","Byron Donalds","c034dd95-7ebf-4049-95fa-f40321bde9e1","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","NONE",38,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","NONE",2,"none","None","ced64504-ea85-431b-9ecb-0d80a9393e6f","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","NONE",2,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",4,"Fishback","James Fishback","a00c458c-1888-4214-a351-2c2ae8bd6b67","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",3,"Collins (Jay)","Jay Collins","f1798513-f5e0-4788-8fea-b85d8ed1b1c5","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",0,"Renner","Paul Renner","53e22466-dec6-40fd-bdb9-a7e0aa959557","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",24,"DeSantis (Casey)","Casey DeSantis","f6367f45-8719-4c8a-87bb-01c9f9a45cdc","8c139c14-b794-45e8-bd08-91ca21540009",,,
"529412b5-0cc0-469b-9c73-8cbb1610b344","165d68ed-3fc5-4419-a7e5-35aea087e05f","University of North Florida","","","University of North Florida",360,"University of North Florida Public Opinion Research Lab",,,"Live Phone",,"FL","2/16/26","2/20/26",,,,"e83aacd7-50f3-4577-9b83-bf6e2800b7cf",657,"lv","r","lv-r",,"2/24/26 08:11",,"https://www.yahoo.com/news/articles/unf-poll-rep-byron-donalds-113420313.html",,,,,,,2026,"Governor",,,2026-08-18,"primary","REP",28,"Donalds","Byron Donalds","c034dd95-7ebf-4049-95fa-f40321bde9e1","8c139c14-b794-45e8-bd08-91ca21540009",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"25b25d80-7ed0-43e8-864d-2b7a0c7e482d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",12,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"25b25d80-7ed0-43e8-864d-2b7a0c7e482d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"25b25d80-7ed0-43e8-864d-2b7a0c7e482d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","IND",30.1,"Duggan","Mike Duggan","6ccda4e2-28bc-47f9-bc93-c418cc9693e7","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"25b25d80-7ed0-43e8-864d-2b7a0c7e482d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",28,"Benson","Jocelyn Benson","1a9f28fc-1687-4161-a465-fecf5c836e1d","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"25b25d80-7ed0-43e8-864d-2b7a0c7e482d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",28.9,"James","John James","1886cf41-0805-4029-a56a-dc79e6772aaf","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"709cfbb0-196b-4b7c-98e6-840d6130d70b",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",13.1,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"709cfbb0-196b-4b7c-98e6-840d6130d70b",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"709cfbb0-196b-4b7c-98e6-840d6130d70b",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","IND",29.8,"Duggan","Mike Duggan","6ccda4e2-28bc-47f9-bc93-c418cc9693e7","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"709cfbb0-196b-4b7c-98e6-840d6130d70b",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",27.8,"Benson","Jocelyn Benson","1a9f28fc-1687-4161-a465-fecf5c836e1d","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"709cfbb0-196b-4b7c-98e6-840d6130d70b",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",28.3,"James","John James","1886cf41-0805-4029-a56a-dc79e6772aaf","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"be5c6ffc-cd0a-418b-94fb-779424a5cb52",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",11.4,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"be5c6ffc-cd0a-418b-94fb-779424a5cb52",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",2.8,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"be5c6ffc-cd0a-418b-94fb-779424a5cb52",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",45,"Benson","Jocelyn Benson","1a9f28fc-1687-4161-a465-fecf5c836e1d","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"be5c6ffc-cd0a-418b-94fb-779424a5cb52",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",40.8,"James","John James","1886cf41-0805-4029-a56a-dc79e6772aaf","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"27dcc338-9ace-40db-aa98-059fbd261d89",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",12.1,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"27dcc338-9ace-40db-aa98-059fbd261d89",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",2.8,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"27dcc338-9ace-40db-aa98-059fbd261d89",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",44.6,"Benson","Jocelyn Benson","1a9f28fc-1687-4161-a465-fecf5c836e1d","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"27dcc338-9ace-40db-aa98-059fbd261d89",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",40.4,"James","John James","1886cf41-0805-4029-a56a-dc79e6772aaf","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"9d19019d-54b4-4f10-ac5c-f95433d77f3d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",11.6,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"9d19019d-54b4-4f10-ac5c-f95433d77f3d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"9d19019d-54b4-4f10-ac5c-f95433d77f3d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","IND",57.6,"Duggan","Mike Duggan","6ccda4e2-28bc-47f9-bc93-c418cc9693e7","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"9d19019d-54b4-4f10-ac5c-f95433d77f3d",,"lv",,"lv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",29.8,"James","John James","1886cf41-0805-4029-a56a-dc79e6772aaf","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"432405c2-2df2-433a-985e-f56cc4b1e08d",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",12.3,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"432405c2-2df2-433a-985e-f56cc4b1e08d",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"432405c2-2df2-433a-985e-f56cc4b1e08d",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","IND",57.2,"Duggan","Mike Duggan","6ccda4e2-28bc-47f9-bc93-c418cc9693e7","8f54223a-e319-4635-b757-4e45fc86c856",,,
"7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b","76060e19-7324-4afe-9bbe-7e92156f0976","Glengariff Group, Inc.","b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8","Detroit Regional Chamber","Glengariff Group, Inc.",117,"Glengariff Group",,,"Live Phone",,"MI","1/27/26","2/2/26",,,,"432405c2-2df2-433a-985e-f56cc4b1e08d",600,"rv",,"rv",,"2/23/26 12:36",,"https://www.detroitchamber.com/feb-2026-michigan-voter-poll/",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",29.5,"James","John James","1886cf41-0805-4029-a56a-dc79e6772aaf","8f54223a-e319-4635-b757-4e45fc86c856",,,
